index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K,Periodic?,Period,Amp,Method,Best Band
338,4.49898E+13,ic_338C_M4.0_Q2,C,56.25664528,32.22131657,14.40736389,13.51970673,13.01264381,4,0.856110511,0.021545029,0.026691914,0.028904724,0.50,9.71E-03,7.70E-03,0.50,1.28E-02,1.46E-02,0.10,9.11E-03,1.83E-02,0.06,5.56E-03,5.99E-02,0.15,6.93E-03,1.06E-02,0.06,9.43E-03,1.43E-01,0.06,5.59E-03,5.00E-02,0.15,6.88E-03,9.87E-03,0.06,9.48E-03,3.15E-02,,,,,
339,4.49898E+13,ic_339C_M4.8_Q2,C,56.26188915,32.11684387,12.72043228,11.99653816,11.55804634,4.75,1.006954124,0.034945488,0.029104614,0.024105072,0.12,1.15E-02,2.00E-02,0.07,8.38E-03,1.14E-02,0.09,8.91E-03,7.04E-03,0.06,1.11E-02,1.30E-01,1.65,7.64E-03,8.04E-02,0.33,8.32E-03,2.48E-02,0.12,1.19E-02,1.05E-01,1.65,7.64E-03,4.60E-02,0.50,1.43E-02,2.76E-02,,,,,
340,4.49898E+13,ic_340C_M8.2_Q2,C,56.26506404,32.20383307,17.06405258,16.35636902,15.77660561,8.25,0.063778779,0.06505394,0.050990295,0.047318459,1.15,1.96E-02,3.45E-02,0.05,1.76E-02,1.78E-03,0.08,1.66E-02,1.61E-03,1.15,2.16E-02,2.23E-02,0.05,1.55E-02,6.52E-02,0.08,1.61E-02,2.54E-02,1.15,2.18E-02,2.18E-02,0.04,1.59E-02,6.39E-02,0.08,1.62E-02,9.82E-03,,,,,
341,4.49898E+13,ic_341C_M6.5_Q2,C,56.26575978,32.35957892,13.95269203,13.31907749,12.7916851,6.5,0.654921406,0.02091713,0.017505646,0.022883987,1.05,5.75E-03,2.58E-02,0.05,6.31E-03,4.05E-03,0.50,7.96E-03,3.31E-03,0.08,6.54E-03,3.07E-02,0.25,6.51E-03,2.02E-02,0.26,5.81E-03,2.49E-02,0.08,6.19E-03,3.04E-02,0.25,5.61E-03,4.75E-02,0.04,6.02E-03,3.09E-03,,,,,
342,4.49898E+13,ic_342C_M7.0_Q2,C,56.26720965,32.08457995,16.30417252,15.44411945,14.76158619,7,0.093272724,0.039362907,0.039037132,0.031415367,0.05,1.26E-02,1.76E-02,0.07,1.35E-02,3.48E-04,0.06,1.04E-02,1.84E-02,0.05,1.11E-02,3.93E-02,2.51,1.05E-02,7.79E-02,0.10,8.23E-03,8.02E-02,0.05,1.11E-02,4.13E-02,2.51,1.11E-02,9.65E-03,0.10,7.92E-03,1.48E-01,,,,,
343,4.49898E+13,ic_343A_M9.0_Q2,A,56.26741619,32.10079354,18.21653366,17.53835487,16.84475327,9,-0.106945269,0.155115509,0.190752411,0.124036789,0.06,4.43E-02,1.89E-02,0.07,5.05E-02,1.06E-02,0.05,4.57E-02,1.00E-02,0.06,4.22E-02,1.52E-01,0.07,5.47E-02,3.48E-03,0.09,4.23E-02,1.13E-01,0.06,4.44E-02,5.02E-02,0.07,5.47E-02,3.45E-03,0.05,4.28E-02,6.79E-02,,,,,
344,4.49898E+13,ic_344A_M4.2_Q0,A,56.26777006,32.05155079,14.06516647,13.36977768,12.99175644,4.25,0.775889634,0.027387142,0.022348785,0.019428444,0.87,7.10E-03,8.79E-02,0.06,6.28E-03,5.87E-02,0.12,5.30E-03,1.92E-02,0.87,7.26E-03,2.50E-01,0.09,5.53E-03,3.21E-01,0.05,5.98E-03,2.22E-02,0.87,7.23E-03,2.57E-01,0.10,5.92E-03,3.82E-01,0.05,6.05E-03,1.09E-02,,,,,
345,4.49898E+13,ic_345S_M4.2_Q1JHK,S,56.2693776,32.25027646,13.34674644,12.38278961,11.84822464,4.25,1.243490679,0.02185955,0.025201797,0.026329041,4.51,9.25E-03,1.20E-08,4.50,1.07E-02,7.54E-10,4.50,8.06E-03,2.50E-03,4.50,9.77E-03,2.39E-08,4.49,9.99E-03,8.70E-10,0.04,9.87E-03,1.70E-04,4.50,9.61E-03,3.94E-08,4.49,9.95E-03,1.20E-09,0.04,9.65E-03,3.58E-05,,,,,
346,4.49898E+13,ic_346C_M5.2_Q2,C,56.27112607,31.96502525,15.31214523,14.66661072,14.19582653,5.25,0.281945944,0.019216824,0.021780872,0.017483997,0.10,6.12E-03,1.04E-02,0.09,6.31E-03,1.14E-02,0.81,5.87E-03,1.85E-03,0.08,6.01E-03,1.06E-01,0.49,6.18E-03,1.09E-01,4.35,5.16E-03,1.86E-02,0.09,6.86E-03,3.60E-02,0.49,5.88E-03,1.05E-01,1.30,4.82E-03,1.91E-02,,,,,
347,4.49898E+13,ic_347C_M3.0_Q2,C,56.27176439,32.16513339,13.134161,12.27656269,11.88506413,3,1.365777403,0.030515099,0.034646416,0.024590874,4.96,1.04E-02,3.63E-04,4.96,1.46E-02,2.79E-10,0.83,9.34E-03,2.93E-04,4.96,1.06E-02,9.25E-04,4.96,1.50E-02,1.67E-10,0.83,1.11E-02,3.00E-05,4.96,1.03E-02,1.89E-03,4.97,1.39E-02,1.79E-09,0.83,1.09E-02,2.35E-05,,,,,
348,4.49898E+13,ic_348C_M5.5_Q2,C,56.27219909,32.20450467,15.24598885,14.5185833,13.97908783,5.5,0.538623139,0.025404644,0.024007988,0.02560482,0.49,8.03E-03,4.16E-02,0.08,7.21E-03,1.33E-02,0.07,6.52E-03,2.29E-02,0.07,7.60E-03,2.42E-01,0.24,7.28E-03,5.35E-02,0.11,6.82E-03,4.53E-02,0.07,7.56E-03,2.22E-01,0.24,6.87E-03,8.21E-02,0.11,6.60E-03,5.63E-02,,,,,
349,4.49898E+13,ic_349A_M5.5_Q0,A,56.27263649,32.05220607,14.23145485,13.54100609,13.03160858,5.5,5.811602598,0.094429493,0.094676399,0.08903141,0.50,4.36E-02,1.22E-04,0.50,3.89E-02,6.43E-08,0.50,3.77E-02,1.10E-06,0.07,1.96E-02,3.55E-01,0.09,9.95E-03,7.48E-03,0.07,1.19E-02,7.56E-02,0.07,1.96E-02,3.57E-01,0.09,9.91E-03,7.97E-03,0.07,1.15E-02,8.97E-02,,,,,
350,4.49898E+13,ic_350A_M0.0_Q0,A,56.27406515,32.05223544,11.71039677,10.96395779,10.69311142,0,0.911399148,0.034710884,0.030417442,0.022415924,0.33,2.19E-02,5.12E-02,0.50,1.15E-02,9.25E-04,0.50,1.72E-02,1.06E-02,0.33,2.10E-02,5.72E-01,1.26,9.27E-03,3.33E-02,0.09,7.21E-03,6.93E-02,0.33,2.27E-02,1.75E-01,1.26,9.07E-03,4.59E-02,0.09,7.21E-03,5.91E-02,,,,,
351,4.49898E+13,ic_351C_M6.5_Q2,C,56.27685551,31.9943023,15.78094864,14.78897285,14.08357239,6.5,0.405232609,0.034582329,0.02919693,0.034368134,97.09,1.16E-02,1.91E-04,0.08,7.92E-03,4.00E-02,0.06,9.93E-03,1.59E-02,0.98,8.15E-03,5.31E-02,0.08,7.77E-03,1.92E-01,0.06,8.78E-03,6.59E-02,0.05,8.17E-03,5.34E-02,50.25,8.12E-03,1.96E-01,0.04,7.93E-03,9.24E-02,,,,,
352,4.49898E+13,ic_352C_M5.8_Q2,C,56.27799475,32.15852928,13.81783867,13.20547199,12.75353146,5.75,0.466574559,0.018389416,0.020853615,0.014973831,2.21,6.18E-03,3.28E-02,0.05,7.26E-03,2.15E-02,0.25,6.36E-03,2.15E-02,0.10,6.44E-03,5.19E-02,0.05,6.32E-03,2.27E-01,0.11,5.37E-03,1.24E-01,0.10,6.46E-03,4.90E-02,0.16,6.04E-03,2.95E-01,0.05,5.06E-03,1.60E-01,,,,,
353,4.49898E+13,ic_353C_L0.0_Q2,C,56.28695675,32.26301911,18.17292786,17.22977257,16.35967255,10,-0.102636761,0.128630066,0.094900894,0.08253479,2.26,3.45E-02,3.93E-02,0.08,3.01E-02,3.45E-02,0.51,2.46E-02,2.85E-02,0.14,3.83E-02,9.04E-02,0.14,2.76E-02,2.92E-02,0.14,2.31E-02,7.88E-02,0.14,3.81E-02,1.01E-01,0.14,2.72E-02,2.87E-02,0.14,2.29E-02,7.39E-02,,,,,
354,4.49898E+13,ic_354C_M5.0_Q2,C,56.29176516,32.08018613,14.75857544,14.07039261,13.64463043,5,0.378009264,0.025180531,0.022369194,0.023001671,0.05,6.97E-03,1.10E-02,0.05,7.45E-03,2.30E-03,0.34,7.16E-03,1.08E-03,0.08,7.06E-03,3.21E-02,0.05,6.72E-03,4.24E-02,0.53,7.35E-03,2.00E-04,0.08,7.05E-03,3.33E-02,0.06,7.45E-03,6.17E-02,0.53,6.45E-03,2.02E-03,,,,,
355,4.49898E+13,ic_355C_M6.0_Q2,C,56.30053247,32.1536486,14.09455109,13.47018814,12.97671413,6,0.357560776,0.014144039,0.016883659,0.019878769,0.10,5.06E-03,1.04E-01,0.98,5.99E-03,2.18E-03,0.05,5.76E-03,2.33E-03,1.39,4.73E-03,2.96E-01,0.98,5.89E-03,2.28E-02,0.11,4.72E-03,1.51E-01,1.39,4.72E-03,2.72E-01,0.09,4.94E-03,3.10E-02,0.11,4.76E-03,1.29E-01,,,,,
356,4.49898E+13,ic_356C_M3.0_Q2,C,56.30323646,32.05464957,14.49397087,12.87165451,12.02088547,3,2.220467307,0.033188343,0.043486595,0.038708496,0.70,1.33E-02,4.14E-09,0.70,1.83E-02,1.59E-16,0.70,1.69E-02,3.90E-14,0.70,1.39E-02,1.38E-09,0.70,1.87E-02,7.66E-14,2.39,1.83E-02,5.77E-13,0.70,1.39E-02,5.20E-10,0.70,1.87E-02,7.98E-14,2.39,1.83E-02,5.92E-13,,,,,
357,4.49898E+13,ic_357C_M9.0_Q2,C,56.30353279,32.06001219,17.97294235,17.20409393,16.48192024,9,0.16406176,0.13297081,0.106350327,0.085836792,0.08,3.57E-02,1.72E-02,0.16,3.00E-02,9.34E-02,0.30,3.06E-02,1.05E-02,0.07,3.73E-02,2.94E-02,0.12,3.01E-02,2.63E-01,0.30,3.57E-02,1.37E-02,0.04,3.38E-02,1.63E-02,0.12,3.01E-02,2.56E-01,0.30,3.56E-02,1.23E-02,,,,,
358,4.49898E+13,ic_358C_M5.0_Q2,C,56.30448214,32.33481372,14.92544174,14.03008461,13.40292835,5,4.3912745,0.056991196,0.075713539,0.094553757,0.65,2.40E-02,4.39E-04,1.89,2.29E-02,2.08E-03,0.06,2.97E-02,1.21E-03,1.89,2.82E-02,4.33E-04,1.89,2.75E-02,1.45E-03,0.06,2.96E-02,9.84E-03,1.89,2.83E-02,3.84E-04,1.89,2.67E-02,2.59E-03,0.06,2.90E-02,1.39E-02,,,,,
359,4.49898E+13,ic_359A_M4.2_Q1J,A,56.30625055,32.40964668,14.42391682,13.53596973,12.9036932,4.25,3.988593207,0.056876945,0.067738342,0.095610809,0.08,1.71E-02,1.06E-02,0.08,1.90E-02,4.64E-02,0.08,2.50E-02,2.50E-02,0.08,1.83E-02,1.17E-01,0.08,1.99E-02,7.05E-02,0.07,2.50E-02,1.33E-01,0.05,1.93E-02,5.58E-02,0.08,1.98E-02,7.14E-02,0.08,2.37E-02,1.71E-01,,,,,
360,4.49898E+13,ic_360C_M3.5_Q2,C,56.3075664,32.20276213,16.97015381,15.50108624,14.40370655,3.5,16.17606978,0.513964462,0.404467773,0.247784424,45.45,2.13E-01,1.81E-08,45.45,1.67E-01,5.26E-08,45.66,1.02E-01,1.72E-06,43.67,1.05E-01,2.09E-03,0.54,7.48E-02,4.33E-03,42.37,6.36E-02,2.50E-02,43.48,1.05E-01,1.87E-03,0.54,7.61E-02,2.42E-03,0.54,5.99E-02,9.45E-03,,,,,
361,4.49898E+13,ic_361C_M5.0_Q2,C,56.30977833,32.2646792,14.61594105,13.75171089,13.22115707,5,1.405062743,0.026135254,0.025719452,0.023921013,0.82,1.13E-02,2.00E-11,0.82,1.29E-02,2.35E-17,0.82,1.18E-02,4.07E-13,0.82,1.15E-02,1.28E-10,0.82,1.33E-02,5.54E-16,0.82,1.16E-02,1.95E-11,0.82,1.15E-02,1.25E-10,0.82,1.29E-02,9.89E-16,0.82,1.18E-02,6.45E-13,,,,,
362,4.49898E+13,ic_362C_M4.8_Q2,C,56.31283794,32.30597605,13.56726933,12.63643742,12.05673027,4.75,0.625619831,0.016062737,0.022893715,0.017703438,0.15,5.10E-03,2.51E-02,0.74,5.95E-03,6.79E-03,1.53,6.85E-03,7.83E-05,1.52,4.92E-03,6.72E-03,2.89,5.85E-03,2.92E-03,2.88,6.05E-03,1.58E-03,1.52,4.86E-03,9.12E-03,0.74,6.50E-03,2.14E-05,2.88,6.22E-03,4.93E-04,,,,,
363,4.49898E+13,ic_363S_M5.0_Q1HK,S,56.31683496,32.08724666,19.44675446,15.7292614,13.44278812,5,1.913115365,0.379310608,0.064706993,0.038755226,0.57,1.56E-01,1.43E-02,0.18,2.06E-02,8.54E-03,1.15,1.34E-02,3.01E-04,0.11,1.90E-01,6.05E-02,0.18,2.00E-02,6.39E-04,1.15,1.21E-02,2.06E-02,0.11,1.89E-01,6.43E-02,0.18,1.94E-02,1.43E-03,0.04,1.27E-02,8.16E-02,,,,,
364,4.49898E+13,ic_364C_M5.2_Q2,C,56.3203872,32.10308081,16.15507317,14.76191235,13.87164593,5.25,0.245946017,0.037557793,0.024411774,0.017390251,0.07,9.66E-03,1.00E-01,0.14,7.39E-03,3.26E-02,0.20,5.49E-03,6.22E-03,0.05,1.08E-02,1.38E-01,0.12,6.53E-03,3.25E-01,0.06,4.35E-03,8.34E-02,0.05,1.09E-02,1.13E-01,0.12,6.40E-03,2.22E-01,0.06,4.36E-03,7.57E-02,,,,,
365,4.49898E+13,ic_365C_L0.0_Q2,C,56.32353112,32.13203208,18.30619812,17.31403923,16.39803886,10,0.16155918,0.162984467,0.154579926,0.100596237,0.05,4.54E-02,2.30E-02,0.09,3.53E-02,1.41E-01,0.10,2.64E-02,1.14E-02,0.05,4.28E-02,2.86E-01,0.10,3.54E-02,1.71E-01,0.70,2.67E-02,4.39E-02,0.05,4.28E-02,2.88E-01,0.10,3.57E-02,1.45E-01,0.70,2.69E-02,3.78E-02,,,,,
366,4.49898E+13,ic_366C_M3.8_Q2,C,56.32425044,32.20161499,13.69092178,12.86135197,12.40072823,3.75,2.390702236,0.024496078,0.036019897,0.109327126,0.05,7.77E-03,3.16E-02,0.50,1.39E-02,1.09E-05,98.04,4.50E-02,1.68E-09,0.19,6.75E-03,1.38E-01,33.90,8.06E-03,1.22E-01,59.17,2.65E-02,1.16E-03,0.05,6.99E-03,5.23E-02,23.09,7.93E-03,1.08E-01,0.98,2.57E-02,1.10E-05,,,,,
367,4.49898E+13,ic_367C_M3.5_Q2,C,56.32497573,32.32581536,13.3003788,12.44893646,12.02522469,3.5,1.179101193,0.023164177,0.022316933,0.02703228,0.04,6.91E-03,4.24E-02,0.35,7.39E-03,1.08E-02,0.50,7.90E-03,8.47E-04,0.11,6.22E-03,9.33E-02,3.83,6.53E-03,3.66E-03,0.09,7.14E-03,5.33E-02,0.09,6.45E-03,9.46E-02,3.83,6.53E-03,2.23E-03,0.09,7.16E-03,5.14E-02,,,,,
368,4.49898E+13,ic_368S_M4.0_Q1K,S,56.33421163,32.28952488,13.78756809,12.7821722,12.21860695,4,1.55217242,0.03123436,0.03033905,0.020915985,0.13,9.08E-03,6.50E-02,0.36,9.51E-03,3.10E-03,0.07,5.99E-03,9.36E-02,0.27,8.70E-03,5.18E-02,0.36,9.46E-03,9.86E-03,0.16,6.75E-03,1.03E-01,0.36,9.10E-03,4.93E-02,0.36,9.49E-03,5.97E-03,0.16,6.71E-03,1.12E-01,,,,,
369,4.49898E+13,ic_369A_M1.0_Q1J,A,56.33525106,32.10956873,11.13044167,10.280056,9.620103836,1,6.399280689,0.060368538,0.40908165,0.420241928,0.07,2.26E-02,1.63E-01,0.24,1.36E-01,1.20E-02,0.14,1.30E-01,1.09E-02,0.17,2.30E-02,2.72E-01,0.31,1.22E-01,1.86E-01,0.08,1.23E-01,2.79E-02,0.08,2.38E-02,2.63E-01,0.31,1.21E-01,2.06E-01,0.09,1.17E-01,2.85E-02,,,,,
370,4.49898E+13,ic_370C_M4.0_Q2,C,56.33710372,32.15437496,13.75977707,12.95436668,12.54857159,4,1.362902421,0.025060177,0.027144051,0.024481583,1.65,9.33E-03,8.70E-05,2.51,1.14E-02,3.39E-11,1.65,1.14E-02,4.94E-12,1.66,9.63E-03,6.02E-04,2.52,1.07E-02,2.40E-08,1.65,1.18E-02,5.12E-11,2.52,9.48E-03,6.97E-04,2.52,1.06E-02,4.33E-08,1.65,1.11E-02,4.20E-10,,,,,
371,4.49898E+13,ic_371A_M4.5_Q0,A,56.33776069,32.30493336,12.83934307,11.91479111,11.41093159,4.5,1.931639546,0.03145237,0.033086586,0.029061699,4.99,1.28E-02,8.80E-07,5.02,1.43E-02,1.74E-11,5.02,1.28E-02,9.23E-13,0.83,1.21E-02,2.47E-09,5.00,1.37E-02,6.45E-10,5.00,1.27E-02,3.16E-13,0.83,1.19E-02,6.83E-09,5.00,1.36E-02,1.14E-10,5.00,1.25E-02,1.81E-13,,,,,
372,4.49898E+13,ic_372C_M8.0_Q2,C,56.34229544,32.09587958,17.34405899,16.15653419,15.21589279,8,0.072952993,0.072926712,0.045936203,0.036694717,0.05,2.30E-02,8.26E-03,0.07,1.56E-02,7.65E-03,0.04,1.04E-02,6.26E-02,0.15,1.98E-02,8.63E-02,0.10,1.39E-02,3.08E-02,0.08,9.27E-03,9.46E-02,0.15,1.99E-02,6.50E-02,0.10,1.40E-02,2.58E-02,0.08,9.28E-03,9.18E-02,,,,,
373,4.49898E+13,ic_373C_M4.0_Q2,C,56.34232418,32.03444034,13.29347992,12.64844036,12.321661,4,0.919761149,0.026915264,0.02275238,0.025659561,0.26,8.08E-03,9.57E-03,3.67,6.45E-03,9.29E-02,1.01,1.08E-02,5.44E-03,0.26,8.43E-03,1.52E-02,0.05,7.23E-03,1.10E-01,3.66,8.62E-03,3.99E-03,0.26,8.45E-03,1.47E-02,0.05,7.36E-03,1.48E-01,0.78,6.92E-03,3.97E-02,,,,,
374,4.49898E+13,ic_374C_M6.0_Q2,C,56.3495397,32.1984674,15.31617737,14.55612278,13.9496603,6,0.346692103,0.023603344,0.024682426,0.023547363,0.50,8.01E-03,3.88E-03,0.09,8.02E-03,9.06E-03,0.35,6.63E-03,3.77E-02,0.09,5.50E-03,2.51E-01,0.04,7.56E-03,1.34E-01,0.09,5.93E-03,2.30E-01,0.14,5.50E-03,2.55E-01,0.31,7.47E-03,1.10E-01,0.09,5.81E-03,1.70E-01,,,,,
375,4.49898E+13,ic_375C_M5.5_Q2,C,56.35452045,32.22124243,15.55890942,14.7670784,14.19598389,5.5,0.573744417,0.024041176,0.024053192,0.023799324,0.21,6.61E-03,8.31E-03,0.06,6.40E-03,4.86E-02,0.10,8.42E-03,5.09E-03,0.06,7.21E-03,2.92E-02,0.07,6.40E-03,2.05E-01,0.09,8.77E-03,2.34E-02,0.06,7.20E-03,2.83E-02,1.07,6.37E-03,8.16E-02,0.09,8.43E-03,1.42E-02,,,,,
376,4.49898E+13,ic_376A_M3.8_Q1JH,A,56.35475128,32.15837488,12.05471992,11.19737148,10.63565254,3.75,6.019870088,0.053361702,0.065792847,0.112359428,0.05,2.10E-02,4.67E-03,0.05,2.74E-02,2.30E-04,0.34,4.35E-02,5.43E-04,0.05,2.11E-02,1.36E-02,0.05,2.94E-02,8.27E-05,0.05,4.50E-02,1.29E-04,0.05,2.12E-02,1.33E-02,0.05,2.94E-02,7.18E-05,0.05,4.43E-02,1.44E-04,,,,,
377,4.49898E+13,ic_377C_M2.0_Q2,C,56.36962739,32.07176242,13.78532314,12.54653931,11.96682072,2,3.555326705,0.048195744,0.046121597,0.051484871,6.49,2.24E-02,5.27E-18,6.49,2.27E-02,2.27E-18,6.47,2.25E-02,2.24E-14,6.47,2.28E-02,5.22E-16,6.49,2.30E-02,1.10E-16,6.46,2.22E-02,2.14E-14,6.47,2.28E-02,2.50E-16,6.49,2.32E-02,5.77E-18,6.46,2.25E-02,3.64E-15,,,,,
378,4.49898E+13,ic_378A_M5.8_Q0,A,56.37086526,32.2986459,15.45979214,14.5200491,13.77037144,5.75,2.573904018,0.061622238,0.043916702,0.037605095,0.17,2.10E-02,3.80E-02,0.11,1.69E-02,8.21E-02,0.05,1.48E-02,1.10E-01,0.17,1.81E-02,8.98E-02,0.24,1.47E-02,3.23E-01,0.18,1.22E-02,3.55E-01,0.17,1.81E-02,9.07E-02,0.15,1.45E-02,2.21E-01,0.18,1.21E-02,4.03E-01,,,,,
379,4.49898E+13,ic_379C_M5.5_Q2,C,56.37385303,31.98879161,14.41027832,13.48146439,12.80541611,5.5,2.492154516,0.035781479,0.050877476,0.055423832,1.84,1.12E-02,1.10E-02,0.20,1.55E-02,3.23E-03,0.50,2.23E-02,4.82E-02,2.19,1.17E-02,2.77E-03,0.08,1.34E-02,1.45E-02,0.12,1.75E-02,1.42E-01,2.19,1.17E-02,2.90E-03,0.07,1.30E-02,4.01E-02,0.07,1.55E-02,5.88E-01,,,,,
380,4.49898E+13,ic_380C_M6.5_Q2,C,56.3810061,32.20800404,16.78698349,15.93904972,15.27119446,6.5,0.310533534,0.046300697,0.051057625,0.042296028,0.07,1.37E-02,4.76E-02,0.05,1.19E-02,7.25E-02,0.08,1.24E-02,1.81E-03,0.05,1.36E-02,1.02E-01,0.05,1.49E-02,3.92E-02,0.08,1.23E-02,4.67E-04,0.05,1.36E-02,1.01E-01,0.05,1.45E-02,4.92E-02,0.08,1.25E-02,1.25E-04,,,,,
381,4.49898E+13,ic_381C_M3.0_Q2,C,56.38460115,32.05413796,12.88448238,12.18210316,11.91699791,3,4.307031702,0.058125782,0.06391983,0.058246326,0.71,2.40E-02,1.31E-11,0.71,2.90E-02,1.09E-13,0.41,2.49E-02,5.04E-09,0.70,2.36E-02,2.36E-10,0.71,2.98E-02,3.12E-12,0.41,2.51E-02,2.65E-09,0.70,2.36E-02,2.26E-10,0.71,3.01E-02,3.00E-13,0.41,2.49E-02,7.74E-10,,,,,
382,4.49898E+13,ic_382C_M4.0_Q2,C,56.39774707,32.05717226,13.12506104,12.48786831,12.16484642,4,1.198350386,0.026363564,0.031531906,0.036782455,0.05,8.36E-03,1.11E-02,0.08,9.10E-03,8.74E-03,0.04,1.21E-02,1.61E-03,0.10,9.39E-03,2.23E-02,0.08,9.76E-03,3.83E-02,0.04,1.12E-02,2.37E-02,0.10,9.43E-03,1.99E-02,0.08,8.74E-03,1.11E-01,0.05,1.28E-02,5.35E-03,,,,,
383,4.49898E+13,ic_383C_M4.2_Q2,C,56.39851538,31.99845138,13.63654423,12.50639725,11.89887142,4.25,2.404534172,0.041785526,0.055893326,0.059352684,0.05,1.30E-02,8.10E-02,0.99,2.06E-02,2.37E-05,0.99,2.05E-02,3.13E-03,0.19,1.38E-02,1.10E-01,71.43,1.61E-02,8.29E-02,0.06,1.87E-02,8.60E-02,0.19,1.38E-02,1.11E-01,0.09,1.22E-02,2.50E-01,0.08,1.76E-02,2.44E-02,,,,,
384,4.49898E+13,ic_384S_M4.5_Q1JHK,S,56.39966771,32.2448801,13.79932785,12.96263981,12.41867638,4.5,2.195543694,0.031232643,0.046161079,0.13025074,0.05,1.65E-02,2.72E-02,0.98,1.94E-02,9.43E-07,0.50,7.54E-02,5.88E-07,0.07,8.32E-03,2.37E-02,47.17,1.20E-02,1.62E-03,0.33,2.09E-02,7.86E-06,0.07,8.10E-03,3.56E-02,46.95,1.18E-02,1.87E-05,50.25,2.17E-02,3.00E-07,,,,,
385,4.49898E+13,ic_385A_M6.5_Q0,A,56.43168499,32.20882302,15.59457111,15.03544903,14.56634235,6.5,0.898311687,0.033437347,0.040123558,0.037556648,1.23,1.02E-02,4.74E-05,0.33,9.22E-03,2.03E-03,0.50,1.49E-02,1.70E-06,0.13,8.11E-03,4.23E-03,0.27,9.07E-03,8.18E-02,1.01,1.09E-02,6.22E-03,0.13,8.11E-03,4.06E-03,0.27,9.08E-03,8.14E-02,0.33,8.27E-03,1.50E-02,,,,,
386,4.49898E+13,ic_386C_M3.5_Q2,C,56.49272945,32.4465324,13.5864315,12.71994114,12.12429237,3.5,24.19328438,0.323817825,0.277366257,0.225078106,3.07,1.21E-01,4.56E-02,0.06,1.07E-01,3.96E-02,3.07,7.74E-02,6.41E-02,0.07,9.60E-02,1.20E-01,0.07,8.56E-02,1.02E-01,0.08,7.91E-02,1.73E-02,0.07,9.49E-02,1.33E-01,0.07,8.52E-02,1.10E-01,0.08,7.89E-02,1.82E-02,,,,,
